RingNumber,IndividualID,GwasID,RoslinName
AJ...79966,9730,982,Titan_0190_2309A_Visser_AR...30012_G08
AK...70684,210159,2634,Titan_0194_2309A_Visser_AK...70684_B04
AK...70750,9814,1457,Titan_0194_2309A_Visser_AK...70750_C04
AK...70756,210137,1304,Titan_0196_2309A_Visser_AK...70756_F09
AK...70995,209289,1330,Titan_0196_2309A_Visser_AK...70995_G09
AK...70996,209258,1313,Titan_0196_2309A_Visser_AK...70996_H09
AK...70998,13952,1456,Titan_0194_2309A_Visser_AK...70998_D04
AK...71009,209299,2653,Titan_0190_2309A_Visser_AR...22526_G01
AK...71204,209591,2703,Titan_0194_2309A_Visser_AK...71204_E04
AK...71299,212173,970,Titan_0190_2309A_Visser_AR...29357_G03
AK...71419,212292,1455,Titan_0194_2309A_Visser_AK...71419_F04
AK...71503,212290,2617,Titan_0188_2309A_Visser_AK....71503_G03
AK...71539,212281,3061,Titan_0197_2309A_Visser_AK...71539_G08
AK...71757,212020,2702,Titan_0189_2309A_Visser_AK...71757_H12
AK...71848,13881,1454,Titan_0194_2309A_Visser_AK...71848_G04
AK...71849,13882,1453,Titan_0194_2309A_Visser_AK...71849_H04
AK...71888,13936,1449,Titan_0194_2309A_Visser_AK...71888_A05
AK...71892,13940,639,Titan_0190_2309A_Visser_AR...22858_H01
AK...71926,212674,2705,Titan_0194_2309A_Visser_AK...71926_B05
AK...71958,212612,2659,Titan_0196_2309A_Visser_AK...71958_H12
AK...72952,13822,1458,Titan_0194_2309A_Visser_AK...72952_C05
AK...72954,13820,744,Titan_0188_2309A_Visser_AK....72954_H03
AK...72956,13830,1067,Titan_0190_2309A_Visser_AR...30367_C06
AK...72959,13871,1452,Titan_0194_2309A_Visser_AK...72959_D05
AK...72960,13870,1451,Titan_0194_2309A_Visser_AK...72960_E05
AK...73014,211729,3054,Titan_0197_2309A_Visser_AK...73014_H08
AK...73073,211669,2545,Titan_0197_2309A_Visser_AK...73073_A09
AK...73255,211436,2692,Titan_0191_2309A_Visser_AJ...78329_G10
AK...73287,211468,2521,Titan_0197_2309A_Visser_AK...73287_B09
AK...73300,211394,2560,Titan_0197_2309A_Visser_AK...73300_C09
AK...73365,211570,2537,Titan_0197_2309A_Visser_AK...73365_D09
AK...73432,211516,2590,Titan_0197_2309A_Visser_AK...73432_E09
AK...73681,206234,2538,Titan_0197_2309A_Visser_AK...73681_F03
AK...73735,206155,1412,Titan_0197_2309A_Visser_AK...73735_G03
AK...73737,206157,1379,Titan_0197_2309A_Visser_AK...73737_H03
AK...73743,206163,1378,Titan_0197_2309A_Visser_AK...73743_A04
AK...73749,206204,1389,Titan_0197_2309A_Visser_AK...73749_B04
AK...73757,205823,1380,Titan_0197_2309A_Visser_AK...73757_D04
AK...73762,205819,1370,Titan_0197_2309A_Visser_AK...73762_E04
AK...73765,205799,1368,Titan_0197_2309A_Visser_AK...73765_F04
AK...73771,205795,1366,Titan_0197_2309A_Visser_AK...73771_G04
AK...73777,205801,1365,Titan_0197_2309A_Visser_AK...73777_H04
AK...73787,205844,1373,Titan_0197_2309A_Visser_AK...73787_A05
AK...73788,205845,1371,Titan_0197_2309A_Visser_AK...73788_B05
AK...73799,205849,1387,Titan_0197_2309A_Visser_AK...73799_C05
AK...73805,205829,1386,Titan_0197_2309A_Visser_AK...73805_D05
AK...73839,205740,1385,Titan_0197_2309A_Visser_AK...73839_E05
AK...73843,205735,1381,Titan_0197_2309A_Visser_AK...73843_F05
AK...73869,205761,1384,Titan_0197_2309A_Visser_AK...73869_G05
AK...73893,205950,1129,Titan_0196_2309A_Visser_AK...73893_F02
AK...73894,205951,1128,Titan_0196_2309A_Visser_AK...73894_G02
AK...73955,205889,1127,Titan_0196_2309A_Visser_AK...73955_H02
AK...73968,205860,1116,Titan_0196_2309A_Visser_AK...73968_C03
AK...73975,205867,1077,Titan_0196_2309A_Visser_AK...73975_D03
AK...73978,205870,1094,Titan_0196_2309A_Visser_AK...73978_E03
AK...73980,205863,1448,Titan_0196_2309A_Visser_AK...73980_F03
AK...73986,205911,1475,Titan_0196_2309A_Visser_AK...73986_E04
AK...75029,205461,2738,Titan_0194_2309A_Visser_AK...75029_F05
AK...75037,205469,2740,5505364240734012616369_(Axiom_GreatTit)_D11
AK...75041,205473,2741,Titan_0190_2309A_Visser_AR...29391_H07
AK...75058,205535,3066,Titan_0194_2309A_Visser_AK...75058_G05
AK...75081,205513,2733,Titan_0194_2309A_Visser_AK...75081_A06
AK...75089,205389,3065,Titan_0189_2309A_Visser_AK...75089_E10
AK...75159,205414,2732,Titan_0194_2309A_Visser_AK...75159_B06
AK...75657,207928,2730,Titan_0194_2309A_Visser_AK...75657_C06
AK...75698,207840,2739,Titan_0194_2309A_Visser_AK...75698_D06
AL...13583,344393,1420,Titan_0194_2309A_Visser_AL...13583_A01
AL...61006,217326,1321,Titan_0196_2309A_Visser_AL...61006_H10
AL...61008,217328,1319,Titan_0196_2309A_Visser_AL...61008_B11
AL...61013,215077,1317,Titan_0196_2309A_Visser_AL...61013_D11
AL...61014,215078,1323,Titan_0196_2309A_Visser_AL...61014_E11
AL...61016,215113,647,Titan_0191_2309A_Visser_AJ...78466_D11
AL...61017,215072,1433,Titan_0194_2309A_Visser_AL...61017_E06
AL...61019,215126,1394,Titan_0196_2309A_Visser_AL...61019_G11
AL...61022,215129,1324,Titan_0196_2309A_Visser_AL...61022_A12
AL...61024,215131,1328,Titan_0196_2309A_Visser_AL...61024_C12
AL...61026,215133,1326,Titan_0196_2309A_Visser_AL...61026_D12
AL...61027,215145,671,Titan_0191_2309A_Visser_AR...05108_E11
AL...61029,215125,1307,Titan_0197_2309A_Visser_AL...61029_D01
AL...61030,215137,1355,Titan_0197_2309A_Visser_AL...61030_A01
AL...61032,215139,618,Titan_0190_2309A_Visser_AR...02825_G02
AL...61033,215140,1426,5505364240734012616369_(Axiom_GreatTit)_E11
AL...61034,215141,637,Titan_0191_2309A_Visser_AR...29269_E09
AL...61035,215142,1473,Titan_0194_2309A_Visser_AL...61035_F06
AL...61040,215106,1356,Titan_0197_2309A_Visser_AL...61040_B01
AL...61043,215109,1472,Titan_0194_2309A_Visser_AL...61043_G06
AL...61046,215112,1471,Titan_0194_2309A_Visser_AL...61046_H06
AL...61047,215124,941,Titan_0190_2309A_Visser_AR...30068_G05
AL...61048,215114,1357,Titan_0197_2309A_Visser_AL...61048_C01
AL...61131,214983,807,Titan_0189_2309A_Visser_AL...61131_B10
AL...61144,214996,1060,Titan_0189_2309A_Visser_AL...61144_H05
AL...62384,15647,2886,Titan_0187_2309A_Visser_AL....62384_A04
AL...62403,15708,2754,5505364240734012616369_(Axiom_GreatTit)_G12
AL...62443,15643,2758,Titan_0195_2309A_Visser_AL...62443_G05
AL...62558,15821,1255,Titan_0195_2309A_Visser_AL...62558_H05
AL...62643,15737,2823,Titan_0195_2309A_Visser_AL...62643_A06
AL...62719,16659,628,Titan_0191_2309A_Visser_AG...63688_F07
AL...62813,16326,2757,Titan_0196_2309A_Visser_AL...62813_A05
AL...64023,212946,2724,5505364240734012616369_(Axiom_GreatTit)_G02
AL...64055,212747,1818,5505364240734012616369_(Axiom_GreatTit)_G04
AL...64083,212717,1819,5505364240734012616369_(Axiom_GreatTit)_H03
AL...64115,308435,2729,5505364240734012616369_(Axiom_GreatTit)_H02
AL...64182,214182,1163,Titan_0195_2309A_Visser_AL...64182_G08
AL...64186,214189,1820,5505364240734012616369_(Axiom_GreatTit)_D03
AL...64217,214208,2725,Titan_0197_2309A_Visser_AL...64217_F01
AL...64242,214140,2727,Titan_0197_2309A_Visser_AL...64242_H01
AL...64244,214138,2728,5505364240734012616369_(Axiom_GreatTit)_A03
AL...64271,214154,1506,5505364240734012616369_(Axiom_GreatTit)_A04
AL...64582,17754,1333,5505364240734012616369_(Axiom_GreatTit)_B04
AL...64591,17751,1142,5505364240734012616369_(Axiom_GreatTit)_B06
AL...64592,17752,1183,5505364240734012616369_(Axiom_GreatTit)_C06
AL...64627,17048,754,Titan_0187_2309A_Visser_AL....64627_B12
AL...64797,17012,2799,Titan_0189_2309A_Visser_AL...64797_F10
AL...64817,17132,1154,5505364240734012616369_(Axiom_GreatTit)_E03
AL...64984,18492,773,Titan_0188_2309A_Visser_AL....64984_D02
AL...65585,15396,1150,5505364240734012616369_(Axiom_GreatTit)_G05
AN...13124,213795,2525,5505364240734012616369_(Axiom_GreatTit)_C08
AN...13194,214050,1177,5505364240734012616369_(Axiom_GreatTit)_D08
AN...13649,213487,1178,5505364240734012616369_(Axiom_GreatTit)_E08
AN...13665,213719,714,Titan_0187_2309A_Visser_AN....13665_H10
AN...13687,213697,1137,5505364240734012616369_(Axiom_GreatTit)_F08
AR...00001,332074,692,Titan_0188_2309A_Visser_AR....00001_E05
AR...00003,332105,1470,Titan_0194_2309A_Visser_AR...00003_A07
AR...00005,333426,2781,5505364240734012616369_(Axiom_GreatTit)_H10
AR...00013,332090,1469,Titan_0194_2309A_Visser_AR...00013_B07
AR...00024,333289,3084,Titan_0194_2309A_Visser_AR...00024_C01
AR...00035,333068,2785,5505364240734012616369_(Axiom_GreatTit)_F11
AR...00039,332107,635,Titan_0191_2309A_Visser_AJ...78100_E10
AR...00054,332511,2787,5505364240734012616369_(Axiom_GreatTit)_G11
AR...00069,332474,2786,Titan_0188_2309A_Visser_AR....00069_F05
AR...00070,332113,1468,Titan_0194_2309A_Visser_AR...00070_C07
AR...00081,332490,2784,Titan_0184_2309A_Visser_AR....00081_E04
AR...00092,332487,2780,Titan_0194_2309A_Visser_AR...00092_B01
AR...00096,332080,1459,Titan_0194_2309A_Visser_AR...00096_D07
AR...00107,332444,3147,Titan_0190_2309A_Visser_AR...30611_D04
AR...00109,332092,864,Titan_0189_2309A_Visser_AR...00109_H09
AR...00110,332103,955,Titan_0190_2309A_Visser_AR...30669_B05
AR...00126,332082,1467,Titan_0194_2309A_Visser_AR...00126_E07
AR...00127,332117,1462,Titan_0194_2309A_Visser_AR...00127_F07
AR...00129,332099,1466,Titan_0194_2309A_Visser_AR...00129_G07
AR...00130,332096,629,Titan_0191_2309A_Visser_AR...29300_F09
AR...00187,332604,3148,Titan_0190_2309A_Visser_AJ...78949_D03
AR...00201,332098,1465,Titan_0194_2309A_Visser_AR...00201_H07
AR...00279,332101,1068,Titan_0189_2309A_Visser_AR...00279_C07
AR...00336,332094,947,Titan_0190_2309A_Visser_AR...30681_C05
AR...00337,332109,1464,Titan_0194_2309A_Visser_AR...00337_A08
AR...00338,332110,1463,Titan_0194_2309A_Visser_AR...00338_B08
AR...00352,332671,2782,Titan_0191_2309A_Visser_AJ...79646_G09
AR...00391,332745,2789,Titan_0194_2309A_Visser_AR...00391_D01
AR...00395,332091,1022,Titan_0190_2309A_Visser_AR...30208_D06
AR...00408,333479,3081,Titan_0188_2309A_Visser_AR....00408_G05
AR...00429,333670,3082,Titan_0190_2309A_Visser_AR...30615_E04
AR...00451,333869,968,Titan_0190_2309A_Visser_AR...29347_E03
AR...00460,341523,944,Titan_0190_2309A_Visser_AR...30656_G04
AR...00462,341520,621,Titan_0191_2309A_Visser_AJ...78623_H09
AR...00463,341521,612,Titan_0190_2309A_Visser_AR...44001_A02
AR...00466,341943,2833,Titan_0189_2309A_Visser_AR...00466_F06
AR...00501,333864,606,Titan_0190_2309A_Visser_AR...44300_B02
AR...00505,341409,664,Titan_0191_2309A_Visser_AJ...78244_F11
AR...00509,341407,655,Titan_0191_2309A_Visser_AJ...78271_G11
AR...00510,341418,1054,Titan_0190_2309A_Visser_AR...30286_H05
AR...00511,341383,856,Titan_0189_2309A_Visser_AR...00511_F08
AR...00513,341593,665,Titan_0191_2309A_Visser_AJ...78272_H11
AR...00514,341564,666,Titan_0191_2309A_Visser_AJ...78275_A12
AR...00517,341447,667,Titan_0191_2309A_Visser_AJ...78280_B12
AR...00519,341565,1055,Titan_0190_2309A_Visser_AR...30457_A06
AR...00520,341440,798,Titan_0188_2309A_Visser_AR....00520_B04
AR...00522,341554,657,Titan_0191_2309A_Visser_AJ...78331_H10
AR...00524,341464,658,Titan_0191_2309A_Visser_AJ...78406_A11
AR...00525,341472,659,Titan_0191_2309A_Visser_AJ...78461_B11
AR...00527,341546,957,Titan_0190_2309A_Visser_AR...30003_E06
AR...00529,341438,958,Titan_0190_2309A_Visser_AR...30007_F06
AR...00530,341468,967,Titan_0190_2309A_Visser_AR...30008_G06
AR...00531,341444,960,Titan_0190_2309A_Visser_AR...30009_H06
AR...00536,341401,1052,Titan_0190_2309A_Visser_AR...30016_A07
AR...00537,341392,1670,Titan_0200_2309A_Visser_AR...00537_F11
AR...00539,341511,961,Titan_0190_2309A_Visser_AR...30050_B07
AR...00540,341443,948,Titan_0190_2309A_Visser_AR...29358_H03
AR...00541,341399,965,Titan_0190_2309A_Visser_AR...29361_A04
AR...00543,341466,963,Titan_0190_2309A_Visser_AR...29378_B04
AR...00544,341437,770,Titan_0188_2309A_Visser_AR....00544_C04
AR...00545,341405,950,Titan_0190_2309A_Visser_AR...29393_A08
AR...00548,341587,699,Titan_0188_2309A_Visser_AR....00548_A06
AR...00550,341610,977,Titan_0190_2309A_Visser_AR...29395_B08
AR...00554,333899,991,Titan_0190_2309A_Visser_AR...30352_B06
AR...00580,346833,2859,Titan_0183_2309A_Visser_AR....00580_F11
AR...00601,341487,619,Titan_0190_2309A_Visser_AR...02852_H02
AR...00613,341719,2828,Titan_0188_2309A_Visser_AR....00613_B06
AR...00651,341451,631,Titan_0191_2309A_Visser_AJ...78625_A10
AR...00653,341536,1003,Titan_0190_2309A_Visser_AR...44405_A03
AR...00654,341539,614,Titan_0190_2309A_Visser_AR...44311_C02
AR...00663,342629,3095,Titan_0188_2309A_Visser_AR....00663_C06
AR...00750,343299,2834,Titan_0189_2309A_Visser_AR...00750_G10
AR...00773,342773,2827,Titan_0189_2309A_Visser_AR...00773_C10
AR...00812,344374,1018,Titan_0188_2309A_Visser_AR....00812_A12
AR...00818,344380,1030,Titan_0191_2309A_Visser_AR...09483_E02
AR...00825,345283,884,Titan_0179_2309A_Visser_AR....00825_E11
AR...00831,345323,2842,Titan_0183_2309A_Visser_AR....00831_C02
AR...00833,353923,733,Titan_0187_2309A_Visser_AR....00833_A11
AR...00834,353924,1038,Titan_0189_2309A_Visser_AR...00834_D02
AR...00844,354896,2890,Titan_0183_2309A_Visser_AR....00844_D02
AR...00849,354455,1036,Titan_0188_2309A_Visser_AR....00849_B12
AR...00912,342283,2832,Titan_0184_2309A_Visser_AR....00912_F04
AR...00946,343348,2836,Titan_0188_2309A_Visser_AR....00946_D06
AR...00969,343359,2835,Titan_0189_2309A_Visser_AR...00969_D07
AR...01251,332095,1460,5505364240734012616369_(Axiom_GreatTit)_H11
AR...01278,333135,3083,Titan_0189_2309A_Visser_AR...01278_G08
AR...01302,333302,2788,Titan_0190_2309A_Visser_AR...30526_H04
AR...01400,341413,82,Titan_0184_2309A_Visser_AR....01400_G04
AR...01472,332114,1447,Titan_0194_2309A_Visser_AR...01472_C08
AR...01573,333815,2790,Titan_0190_2309A_Visser_AR...30562_C04
AR...01597,332087,1461,Titan_0194_2309A_Visser_AR...01597_D08
AR...01598,332112,1097,Titan_0194_2309A_Visser_AR...01598_E08
AR...01600,332122,1430,Titan_0194_2309A_Visser_AR...01600_F08
AR...01601,332075,1184,Titan_0194_2309A_Visser_AR...01601_G08
AR...01602,332115,1105,Titan_0194_2309A_Visser_AR...01602_H08
AR...01648,332137,632,Titan_0191_2309A_Visser_AJ...75049_B10
AR...01912,333885,661,Titan_0191_2309A_Visser_AJ...78334_H12
AR...01919,341378,615,Titan_0190_2309A_Visser_AR...02566_D02
AR...01923,341513,809,Titan_0189_2309A_Visser_AR...01923_A10
AR...01925,341481,962,Titan_0190_2309A_Visser_AJ...77546_C07
AR...01933,346982,691,Titan_0188_2309A_Visser_AR....01933_C05
AR...01938,346994,806,Titan_0189_2309A_Visser_AR...01938_C11
AR...01940,346992,808,Titan_0189_2309A_Visser_AR...01940_D11
AR...01950,360489,102,Titan_0184_2309A_Visser_AR....01950_H04
AR...02058,331494,3080,Titan_0189_2309A_Visser_AR...02058_E02
AR...02161,331624,2773,5505364240734012616369_(Axiom_GreatTit)_G08
AR...02162,331625,2772,5505364240734012616369_(Axiom_GreatTit)_H08
AR...02167,331630,2775,Titan_0189_2309A_Visser_AR...02167_F01
AR...02169,331632,2774,Titan_0187_2309A_Visser_AR....02169_B11
AR...02189,331641,2776,5505364240734012616369_(Axiom_GreatTit)_A09
AR...02195,331435,1021,Titan_0189_2309A_Visser_AR...02195_F02
AR...02259,331424,712,Titan_0187_2309A_Visser_AR....02259_C11
AR...02370,331596,2771,5505364240734012616369_(Axiom_GreatTit)_C09
AR...02424,331851,2777,5505364240734012616369_(Axiom_GreatTit)_D09
AR...02425,331852,2778,5505364240734012616369_(Axiom_GreatTit)_E09
AR...02472,331437,1134,5505364240734012616369_(Axiom_GreatTit)_F09
AR...02566,331987,2779,Titan_0191_2309A_Visser_AR...01919_D02
AR...02600,338164,1138,5505364240734012616369_(Axiom_GreatTit)_G09
AR...02615,338349,3089,Titan_0188_2309A_Visser_AR....02615_C12
AR...02620,338354,3090,Titan_0189_2309A_Visser_AR...02620_G02
AR...02697,338161,1133,5505364240734012616369_(Axiom_GreatTit)_H09
AR...02698,338138,1173,5505364240734012616369_(Axiom_GreatTit)_A10
AR...02700,338151,1175,5505364240734012616369_(Axiom_GreatTit)_B10
AR...02818,338397,3088,Titan_0191_2309A_Visser_AR...09490_C01
AR...02821,338400,3150,Titan_0191_2309A_Visser_AG...63609_F02
AR...02825,338404,3149,Titan_0191_2309A_Visser_AL...61032_G02
AR...02852,333837,843,Titan_0191_2309A_Visser_AR...00601_H02
AR...02905,333847,1146,5505364240734012616369_(Axiom_GreatTit)_C10
AR...02907,333849,1186,5505364240734012616369_(Axiom_GreatTit)_D10
AR...02951,333832,1185,5505364240734012616369_(Axiom_GreatTit)_E10
AR...02952,333833,729,Titan_0187_2309A_Visser_AR....02952_D11
AR...02989,338209,2796,Titan_0189_2309A_Visser_AR...02989_H02
AR...05054,341163,2824,5505364240734012616369_(Axiom_GreatTit)_C02
AR...05108,341255,2825,Titan_0190_2309A_Visser_AL...61027_E11
AR...05111,341258,2826,Titan_0187_2309A_Visser_AR....05111_H08
AR...08003,333970,69,Titan_0183_2309A_Visser_AR....08003_G09
AR...08004,333963,1141,5505364240734012616369_(Axiom_GreatTit)_B03
AR...08009,334014,1155,5505364240734012616369_(Axiom_GreatTit)_H04
AR...08016,333996,1156,5505364240734012616369_(Axiom_GreatTit)_F03
AR...08026,333967,1182,5505364240734012616369_(Axiom_GreatTit)_D06
AR...08032,333990,1153,5505364240734012616369_(Axiom_GreatTit)_C05
AR...08044,334003,1158,5505364240734012616369_(Axiom_GreatTit)_C04
AR...08045,334020,1096,Titan_0195_2309A_Visser_AR...08045_H08
AR...08048,334022,1152,5505364240734012616369_(Axiom_GreatTit)_D05
AR...08102,334011,1157,5505364240734012616369_(Axiom_GreatTit)_D04
AR...08103,333983,1179,5505364240734012616369_(Axiom_GreatTit)_G06
AR...08109,334007,73,Titan_0183_2309A_Visser_AR....08109_F10
AR...08112,334017,1170,Titan_0195_2309A_Visser_AR...08112_A09
AR...08331,334773,3086,5505364240734012616369_(Axiom_GreatTit)_E04
AR...08457,354851,2889,Titan_0185_2309A_Visser_AR....08457_F01
AR...08492,354829,2888,Titan_0183_2309A_Visser_AR....08492_E02
AR...08561,355147,3168,Titan_0185_2309A_Visser_AR....08561_G01
AR...08589,381382,481,Titan_0182_2309A_Visser_AR....08589_B02
AR...08594,381387,482,Titan_0182_2309A_Visser_AR....08594_C02
AR...08608,406108,483,Titan_0182_2309A_Visser_AR....08608_D02
AR...08640,370333,127,Titan_0184_2309A_Visser_AR....08640_A05
AR...08643,370358,182,Titan_0181_2309A_Visser_AR....08643_G01
AR...08653,363279,113,Titan_0183_2309A_Visser_AR....08653_F02
AR...08656,363282,885,Titan_0179_2309A_Visser_AR....08656_F11
AR...08663,377190,586,Titan_0181_2309A_Visser_AR....08663_H01
AR...08676,377203,419,Titan_0181_2309A_Visser_AR....08676_F07
AR...08679,380616,405,Titan_0181_2309A_Visser_AR....08679_G07
AR...08682,397490,40,Titan_0179_2309A_Visser_AR....08682_A01
AR...08702,363265,886,Titan_0179_2309A_Visser_AR....08702_G11
AR...08709,363272,114,Titan_0183_2309A_Visser_AR....08709_G02
AR...08713,377166,224,Titan_0179_2309A_Visser_AR....08713_G03
AR...08715,377168,443,Titan_0182_2309A_Visser_AR....08715_C01
AR...08722,377232,406,Titan_0181_2309A_Visser_AR....08722_H07
AR...08733,380618,38,Titan_0179_2309A_Visser_AR....08733_B01
AR...08738,417883,156,Titan_0178_2309A_Visser_AR....08738_H08
AR...08744,406156,484,Titan_0182_2309A_Visser_AR....08744_E02
AR...08747,406103,496,Titan_0182_2309A_Visser_AR....08747_F06
AR...08750,406186,527,Titan_0182_2309A_Visser_AR....08750_F02
AR...08883,333931,1140,5505364240734012616369_(Axiom_GreatTit)_C03
AR...08917,333920,1135,5505364240734012616369_(Axiom_GreatTit)_H05
AR...08983,334145,3085,Titan_0187_2309A_Visser_AR....08983_D12
AR...08993,340334,1181,5505364240734012616369_(Axiom_GreatTit)_E06
AR...09057,334158,2795,Titan_0183_2309A_Visser_AR....09057_E11
AR...09079,334249,2794,5505364240734012616369_(Axiom_GreatTit)_G03
AR...09119,333932,1273,5505364240734012616369_(Axiom_GreatTit)_A06
AR...09151,334092,2792,5505364240734012616369_(Axiom_GreatTit)_E05
AR...09155,334096,2793,5505364240734012616369_(Axiom_GreatTit)_A05
AR...09245,353980,99,Titan_0184_2309A_Visser_AR....09245_B05
AR...09285,333854,668,Titan_0191_2309A_Visser_AJ...78295_C12
AR...09298,341395,821,Titan_0189_2309A_Visser_AR...09298_A12
AR...09300,341534,942,Titan_0190_2309A_Visser_AR...29397_C08
AR...09364,342589,2831,Titan_0189_2309A_Visser_AR...09364_B12
AR...09395,342081,2829,Titan_0188_2309A_Visser_AR....09395_E06
AR...09473,333880,791,Titan_0188_2309A_Visser_AR....09473_D04
AR...09476,333883,972,Titan_0190_2309A_Visser_AJ...78344_D07
AR...09478,341381,608,Titan_0190_2309A_Visser_AR...22539_A01
AR...09480,341462,609,Titan_0190_2309A_Visser_AR...22713_B01
AR...09481,341502,792,Titan_0188_2309A_Visser_AR....09481_E04
AR...09483,345278,616,Titan_0190_2309A_Visser_AR...00818_E02
AR...09486,341476,793,Titan_0188_2309A_Visser_AR....09486_F04
AR...09487,341527,794,Titan_0188_2309A_Visser_AR....09487_G04
AR...09488,341428,813,Titan_0189_2309A_Visser_AR...09488_C12
AR...09489,341376,669,Titan_0191_2309A_Visser_AJ...78456_D12
AR...09490,341432,610,Titan_0190_2309A_Visser_AR...02818_C01
AR...09491,341561,688,Titan_0188_2309A_Visser_AR....09491_H06
AR...09493,341543,407,Titan_0181_2309A_Visser_AR....09493_A08
AR...09494,341452,1033,Titan_0189_2309A_Visser_AR...09494_F05
AR...09495,341549,620,Titan_0190_2309A_Visser_AR...02902_D01
AR...09497,341491,945,Titan_0190_2309A_Visser_AR...30573_A05
AR...09498,341474,777,Titan_0188_2309A_Visser_AR....09498_H04
AR...09547,340541,2798,Titan_0187_2309A_Visser_AR....09547_E12
AR...09622,340330,1065,Titan_0189_2309A_Visser_AR...09622_C05
AR...09624,340331,789,Titan_0187_2309A_Visser_AR....09624_F12
AR...10485,353916,756,Titan_0185_2309A_Visser_AR....10485_A02
AR...10486,353917,555,Titan_0185_2309A_Visser_AR....10486_B02
AR...10493,354014,49,Titan_0181_2309A_Visser_AR....10493_A02
AR...10496,354460,764,Titan_0185_2309A_Visser_AR....10496_C02
AR...10499,354448,1010,Titan_0188_2309A_Visser_AR....10499_D12
AR...10500,354452,1032,Titan_0188_2309A_Visser_AR....10500_E12
AR...11064,342522,2830,Titan_0189_2309A_Visser_AR...11064_E07
AR...11099,342154,3151,Titan_0189_2309A_Visser_AR...11099_D12
AR...11100,342155,3152,Titan_0189_2309A_Visser_AR...11100_A11
AR...11827,346890,577,Titan_0184_2309A_Visser_AR....11827_G08
AR...11829,346869,633,Titan_0188_2309A_Visser_AR....11829_G09
AR...11830,346874,836,Titan_0189_2309A_Visser_AR...11830_E11
AR...11845,346912,831,Titan_0189_2309A_Visser_AR...11845_D10
AR...11955,345880,815,Titan_0189_2309A_Visser_AR...11955_H08
AR...11976,366387,450,Titan_0183_2309A_Visser_AR....11976_G11
AR...18004,338148,1450,5505364240734012616369_(Axiom_GreatTit)_F10
AR...18005,338153,1071,Titan_0189_2309A_Visser_AR...18005_A03
AR...18010,354916,2891,Titan_0183_2309A_Visser_AR....18010_H02
AR...18021,354807,2887,Titan_0183_2309A_Visser_AR....18021_A03
AR...18063,338571,3087,Titan_0191_2309A_Visser_AJ...77159_F01
AR...18099,338165,1188,5505364240734012616369_(Axiom_GreatTit)_G10
AR...18805,354012,587,Titan_0184_2309A_Visser_AR....18805_H08
AR...18854,353864,408,Titan_0181_2309A_Visser_AR....18854_B08
AR...18860,353963,101,Titan_0183_2309A_Visser_AR....18860_B03
AR...18861,353974,704,Titan_0188_2309A_Visser_AR....18861_A05
AR...18863,353976,802,Titan_0188_2309A_Visser_AR....18863_B05
AR...18864,353977,579,Titan_0184_2309A_Visser_AR....18864_A09
AR...18865,353978,222,Titan_0179_2309A_Visser_AR....18865_C01
AR...18913,353986,593,Titan_0184_2309A_Visser_AR....18913_B09
AR...18917,353990,814,Titan_0188_2309A_Visser_AR....18917_H09
AR...18948,397615,451,Titan_0181_2309A_Visser_AR....18948_B02
AR...18950,360618,545,Titan_0188_2309A_Visser_AR....18950_A10
AR...18955,353994,591,Titan_0184_2309A_Visser_AR....18955_C09
AR...18956,353995,41,Titan_0179_2309A_Visser_AR....18956_D01
AR...18957,353996,696,Titan_0188_2309A_Visser_AR....18957_F06
AR...22032,341623,969,Titan_0190_2309A_Visser_AR...29350_F03
AR...22199,346962,858,Titan_0189_2309A_Visser_AR...22199_A09
AR...22219,346945,595,Titan_0184_2309A_Visser_AR....22219_D09
AR...22379,347246,2860,Titan_0188_2309A_Visser_AR....22379_G06
AR...22390,346964,1062,Titan_0189_2309A_Visser_AR...22390_B06
AR...22425,341429,940,Titan_0190_2309A_Visser_AR...30810_D05
AR...22495,346984,890,Titan_0181_2309A_Visser_AR....22495_C02
AR...22499,346893,1014,Titan_0188_2309A_Visser_AR....22499_B10
AR...22526,344385,924,Titan_0191_2309A_Visser_AK...71009_G01
AR...22529,344388,583,Titan_0185_2309A_Visser_AR....22529_E02
AR...22533,344959,859,Titan_0189_2309A_Visser_AR...22533_B09
AR...22534,344960,1059,Titan_0189_2309A_Visser_AR...22534_G05
AR...22536,346885,1069,Titan_0189_2309A_Visser_AR...22536_C06
AR...22537,346878,860,Titan_0189_2309A_Visser_AR...22537_C09
AR...22538,346892,1040,Titan_0189_2309A_Visser_AR...22538_F07
AR...22539,346880,853,Titan_0191_2309A_Visser_AR...09478_A01
AR...22540,346889,698,Titan_0188_2309A_Visser_AR....22540_A07
AR...22541,346883,418,Titan_0181_2309A_Visser_AR....22541_C08
AR...22564,347278,2861,Titan_0184_2309A_Visser_AR....22564_E09
AR...22581,348303,3106,Titan_0188_2309A_Visser_AR....22581_B07
AR...22670,346993,1031,Titan_0188_2309A_Visser_AR....22670_C10
AR...22712,346949,861,Titan_0189_2309A_Visser_AR...22712_D09
AR...22713,346946,854,Titan_0191_2309A_Visser_AR...09480_B01
AR...22714,346927,862,Titan_0189_2309A_Visser_AR...22714_E09
AR...22727,348793,2867,Titan_0184_2309A_Visser_AR....22727_F09
AR...22858,344954,852,Titan_0191_2309A_Visser_AK...71892_H01
