"","ring","date","seeds","recs","season.yr","ringyr"
"27387","tr40280","2012-09-08",32,35,2012,"tr40280 2013"
"27388","tr40280","2012-09-09",42,42,2012,"tr40280 2013"
"27389","tr40280","2012-09-15",28,29,2012,"tr40280 2013"
"27390","tr40280","2012-09-16",39,41,2012,"tr40280 2013"
"27391","tr40280","2012-09-22",42,45,2012,"tr40280 2013"
"27392","tr40280","2012-09-23",58,69,2012,"tr40280 2013"
"27393","tr40280","2012-09-29",40,41,2012,"tr40280 2013"
"27394","tr40280","2012-09-30",60,65,2012,"tr40280 2013"
"27395","tr40280","2012-10-06",62,75,2012,"tr40280 2013"
"27396","tr40280","2012-10-07",50,59,2012,"tr40280 2013"
"27397","tr40280","2012-12-16",35,40,2012,"tr40280 2013"
"27398","tr40280","2013-01-13",30,35,2012,"tr40280 2013"
"27399","tr40280","2013-01-26",36,39,2012,"tr40280 2013"
"27400","tr40280","2013-01-27",37,48,2012,"tr40280 2013"
"27401","tr40280","2013-02-02",44,45,2012,"tr40280 2013"
"27402","tr40280","2013-02-03",39,44,2012,"tr40280 2013"
"27403","tr40280","2013-02-09",10,11,2012,"tr40280 2013"
"27404","tr40280","2013-02-10",45,57,2012,"tr40280 2013"
"27405","tr40280","2013-02-16",43,48,2012,"tr40280 2013"
"27406","tr40280","2013-02-17",50,54,2012,"tr40280 2013"
"27407","tr40280","2013-02-23",2,4,2012,"tr40280 2013"
"27408","tr40280","2013-03-02",35,42,2012,"tr40280 2013"
"27409","tr40280","2013-03-03",51,59,2012,"tr40280 2013"
"27410","tr40286","2012-09-08",33,34,2012,"tr40286 2013"
"27411","tr40286","2012-09-09",30,31,2012,"tr40286 2013"
"27412","tr40286","2012-09-16",32,34,2012,"tr40286 2013"
"27413","tr40286","2012-09-29",30,34,2012,"tr40286 2013"
"27414","tr40286","2012-09-30",25,26,2012,"tr40286 2013"
"27415","tr40286","2012-10-06",39,45,2012,"tr40286 2013"
"27416","tr40286","2012-10-07",18,21,2012,"tr40286 2013"
"27417","tr40286","2012-10-13",41,49,2012,"tr40286 2013"
"27418","tr40286","2012-10-14",31,33,2012,"tr40286 2013"
"27419","tr40286","2012-11-03",31,33,2012,"tr40286 2013"
"27420","tr40286","2012-11-04",51,53,2012,"tr40286 2013"
"27421","tr40286","2012-11-11",12,14,2012,"tr40286 2013"
"27422","tr40286","2012-11-18",11,12,2012,"tr40286 2013"
"27423","tr40286","2012-11-25",10,10,2012,"tr40286 2013"
"27424","tr40286","2012-12-08",37,40,2012,"tr40286 2013"
"27425","tr40286","2012-12-09",36,40,2012,"tr40286 2013"
"27426","tr40286","2012-12-15",9,9,2012,"tr40286 2013"
"27427","tr40286","2012-12-16",58,61,2012,"tr40286 2013"
"27428","tr40286","2013-01-06",26,26,2012,"tr40286 2013"
"27429","tr40286","2013-01-13",38,43,2012,"tr40286 2013"
"27430","tr40286","2013-01-26",23,23,2012,"tr40286 2013"
"27431","tr40286","2013-01-27",26,28,2012,"tr40286 2013"
"27432","tr40286","2013-02-16",24,32,2012,"tr40286 2013"
"27433","tr40286","2013-02-17",29,33,2012,"tr40286 2013"
"27434","tr40286","2013-03-02",46,55,2012,"tr40286 2013"
"27435","tr40286","2013-03-03",43,51,2012,"tr40286 2013"
"27436","tr40317","2012-09-16",18,20,2012,"tr40317 2013"
"27437","tr40317","2012-09-22",31,31,2012,"tr40317 2013"
"27438","tr40317","2012-09-23",43,51,2012,"tr40317 2013"
"27439","tr40317","2012-09-29",65,79,2012,"tr40317 2013"
"27440","tr40317","2012-09-30",35,39,2012,"tr40317 2013"
"27441","tr40317","2012-10-06",41,48,2012,"tr40317 2013"
"27442","tr40317","2012-10-07",39,44,2012,"tr40317 2013"
"27443","tr40317","2012-10-20",36,38,2012,"tr40317 2013"
"27444","tr40317","2012-10-21",50,53,2012,"tr40317 2013"
"27445","tr40317","2012-11-18",19,21,2012,"tr40317 2013"
"27446","tr40317","2012-11-25",31,39,2012,"tr40317 2013"
"27447","tr40317","2012-12-01",36,43,2012,"tr40317 2013"
"27448","tr40317","2012-12-02",48,56,2012,"tr40317 2013"
"27449","tr40317","2012-12-08",55,60,2012,"tr40317 2013"
"27450","tr40317","2012-12-09",44,47,2012,"tr40317 2013"
"27451","tr40317","2012-12-15",25,27,2012,"tr40317 2013"
"27452","tr40317","2012-12-16",37,40,2012,"tr40317 2013"
"27453","tr40317","2012-12-23",16,17,2012,"tr40317 2013"
"27454","tr40317","2012-12-29",2,3,2012,"tr40317 2013"
"27455","tr40317","2012-12-30",35,39,2012,"tr40317 2013"
"27456","tr40317","2013-01-05",27,28,2012,"tr40317 2013"
"27457","tr40317","2013-01-06",48,52,2012,"tr40317 2013"
"27458","tr40317","2013-01-12",6,6,2012,"tr40317 2013"
"27459","tr40317","2013-01-13",44,51,2012,"tr40317 2013"
"27460","tr40317","2013-01-19",4,4,2012,"tr40317 2013"
"27461","tr40317","2013-01-20",68,72,2012,"tr40317 2013"
"27462","tr40317","2013-01-26",55,60,2012,"tr40317 2013"
"27463","tr40317","2013-01-27",18,22,2012,"tr40317 2013"
"27464","tr40317","2013-02-02",53,69,2012,"tr40317 2013"
"27465","tr40317","2013-02-03",42,51,2012,"tr40317 2013"
"27466","tr40317","2013-02-09",42,57,2012,"tr40317 2013"
"27467","tr40317","2013-02-16",43,62,2012,"tr40317 2013"
"27468","tr40317","2013-02-17",3,6,2012,"tr40317 2013"
"27469","tr40317","2013-02-23",5,9,2012,"tr40317 2013"
"27470","tr40317","2013-03-02",32,44,2012,"tr40317 2013"
"27471","tr40317","2013-03-03",12,15,2012,"tr40317 2013"
"27472","tr40339","2012-09-08",32,41,2012,"tr40339 2013"
"27473","tr40339","2012-09-09",33,41,2012,"tr40339 2013"
"27474","tr40339","2012-09-15",44,51,2012,"tr40339 2013"
"27475","tr40339","2012-09-16",27,28,2012,"tr40339 2013"
"27476","tr40339","2012-09-22",36,42,2012,"tr40339 2013"
"27477","tr40339","2012-09-23",41,49,2012,"tr40339 2013"
"27478","tr40339","2012-09-29",49,58,2012,"tr40339 2013"
"27479","tr40339","2012-09-30",35,38,2012,"tr40339 2013"
"27480","tr40339","2012-10-06",48,51,2012,"tr40339 2013"
"27481","tr40339","2012-10-07",49,58,2012,"tr40339 2013"
"27482","tr40339","2012-10-13",47,61,2012,"tr40339 2013"
"27483","tr40339","2012-10-14",45,49,2012,"tr40339 2013"
"27484","tr40339","2012-10-20",58,64,2012,"tr40339 2013"
"27485","tr40339","2012-10-21",31,38,2012,"tr40339 2013"
"27486","tr40339","2012-11-03",47,57,2012,"tr40339 2013"
"27487","tr40339","2012-11-04",52,68,2012,"tr40339 2013"
"27488","tr40339","2012-11-10",42,48,2012,"tr40339 2013"
"27489","tr40339","2012-11-11",41,46,2012,"tr40339 2013"
"27490","tr40339","2012-11-17",36,41,2012,"tr40339 2013"
"27491","tr40339","2012-11-18",42,45,2012,"tr40339 2013"
"27492","tr40339","2012-11-24",57,69,2012,"tr40339 2013"
"27493","tr40339","2012-11-25",42,47,2012,"tr40339 2013"
"27494","tr40339","2012-12-01",47,52,2012,"tr40339 2013"
"27495","tr40339","2012-12-02",41,46,2012,"tr40339 2013"
"27496","tr40339","2012-12-08",52,55,2012,"tr40339 2013"
"27497","tr40339","2012-12-09",42,47,2012,"tr40339 2013"
"27498","tr40339","2012-12-15",26,28,2012,"tr40339 2013"
"27499","tr40339","2012-12-16",46,53,2012,"tr40339 2013"
"27500","tr40339","2012-12-22",41,48,2012,"tr40339 2013"
"27501","tr40339","2012-12-23",38,44,2012,"tr40339 2013"
"27502","tr40339","2012-12-29",36,41,2012,"tr40339 2013"
"27503","tr40339","2012-12-30",39,44,2012,"tr40339 2013"
"27504","tr40339","2013-01-05",43,55,2012,"tr40339 2013"
"27505","tr40339","2013-01-06",41,48,2012,"tr40339 2013"
"27506","tr40339","2013-01-12",46,55,2012,"tr40339 2013"
"27507","tr40339","2013-01-13",40,52,2012,"tr40339 2013"
"27508","tr40339","2013-01-20",5,5,2012,"tr40339 2013"
"27509","tr40339","2013-01-26",37,45,2012,"tr40339 2013"
"27510","tr40339","2013-01-27",44,52,2012,"tr40339 2013"
"27511","tr40339","2013-02-02",44,64,2012,"tr40339 2013"
"27512","tr40339","2013-02-03",8,11,2012,"tr40339 2013"
"27513","tr40339","2013-02-09",51,67,2012,"tr40339 2013"
"27514","tr40339","2013-02-10",42,64,2012,"tr40339 2013"
"27515","tr40339","2013-02-16",44,59,2012,"tr40339 2013"
"27516","tr40339","2013-02-17",39,50,2012,"tr40339 2013"
"27517","tr40339","2013-03-02",11,15,2012,"tr40339 2013"
"27518","tr40339","2013-03-03",15,17,2012,"tr40339 2013"
"27519","tr40363","2012-09-22",21,24,2012,"tr40363 2013"
"27520","tr40363","2012-09-23",13,15,2012,"tr40363 2013"
"27521","tr40363","2012-09-29",29,33,2012,"tr40363 2013"
"27522","tr40363","2012-09-30",8,8,2012,"tr40363 2013"
"27523","tr40363","2012-10-20",11,11,2012,"tr40363 2013"
"27524","tr40363","2012-10-21",26,28,2012,"tr40363 2013"
"27525","tr40363","2013-01-27",36,41,2012,"tr40363 2013"
"27526","tr40363","2013-02-02",49,68,2012,"tr40363 2013"
"27527","tr40363","2013-02-16",44,57,2012,"tr40363 2013"
"27528","tr40363","2013-02-17",44,58,2012,"tr40363 2013"
"27529","tr40363","2013-03-03",10,11,2012,"tr40363 2013"
"27530","tr40418","2012-09-02",61,74,2012,"tr40418 2013"
"27531","tr40418","2012-09-08",59,69,2012,"tr40418 2013"
"27532","tr40418","2012-09-09",42,48,2012,"tr40418 2013"
"27533","tr40418","2012-09-15",59,70,2012,"tr40418 2013"
"27534","tr40418","2012-09-16",37,49,2012,"tr40418 2013"
"27535","tr40418","2012-09-22",2,4,2012,"tr40418 2013"
"27536","tr40418","2012-09-29",65,75,2012,"tr40418 2013"
"27537","tr40418","2012-09-30",52,63,2012,"tr40418 2013"
"27538","tr40418","2012-10-06",73,81,2012,"tr40418 2013"
"27539","tr40418","2012-10-07",54,63,2012,"tr40418 2013"
"27540","tr40418","2012-10-14",58,73,2012,"tr40418 2013"
"27541","tr40418","2012-10-20",51,63,2012,"tr40418 2013"
"27542","tr40418","2012-10-21",42,49,2012,"tr40418 2013"
"27543","tr40523","2012-09-15",29,36,2012,"tr40523 2013"
"27544","tr40523","2012-09-16",47,57,2012,"tr40523 2013"
"27545","tr40523","2012-09-22",34,44,2012,"tr40523 2013"
"27546","tr40523","2012-09-29",58,85,2012,"tr40523 2013"
"27547","tr40523","2012-09-30",55,77,2012,"tr40523 2013"
"27548","tr40523","2012-10-06",46,59,2012,"tr40523 2013"
"27549","tr40523","2012-10-07",52,68,2012,"tr40523 2013"
"27550","tr40523","2012-10-13",37,43,2012,"tr40523 2013"
"27551","tr40523","2012-10-14",56,74,2012,"tr40523 2013"
"27552","tr40523","2012-10-20",36,46,2012,"tr40523 2013"
"27553","tr40523","2012-10-21",43,55,2012,"tr40523 2013"
"27554","tr40523","2012-11-03",51,59,2012,"tr40523 2013"
"27555","tr40523","2012-11-04",56,70,2012,"tr40523 2013"
"27556","tr40523","2012-11-11",52,62,2012,"tr40523 2013"
"27557","tr40523","2012-11-18",48,60,2012,"tr40523 2013"
"27558","tr40523","2012-11-25",43,59,2012,"tr40523 2013"
"27559","tr40523","2012-12-01",1,1,2012,"tr40523 2013"
"27560","tr40523","2012-12-08",30,38,2012,"tr40523 2013"
"27561","tr40523","2012-12-09",51,58,2012,"tr40523 2013"
"27562","tr40523","2012-12-15",53,62,2012,"tr40523 2013"
"27563","tr40523","2012-12-16",54,73,2012,"tr40523 2013"
"27564","tr40523","2012-12-23",7,7,2012,"tr40523 2013"
"27565","tr40523","2013-01-06",14,15,2012,"tr40523 2013"
"27566","tr40523","2013-01-13",21,28,2012,"tr40523 2013"
"27567","tr40523","2013-01-26",24,29,2012,"tr40523 2013"
"27568","tr40523","2013-01-27",53,67,2012,"tr40523 2013"
"27569","tr40523","2013-02-02",60,72,2012,"tr40523 2013"
"27570","tr40523","2013-02-03",51,61,2012,"tr40523 2013"
"27571","tr40524","2012-09-08",52,73,2012,"tr40524 2013"
"27572","tr40524","2012-09-09",48,61,2012,"tr40524 2013"
"27573","tr40524","2012-09-15",37,56,2012,"tr40524 2013"
"27574","tr40524","2012-09-16",66,91,2012,"tr40524 2013"
"27575","tr40524","2012-09-22",67,94,2012,"tr40524 2013"
"27576","tr40524","2012-09-23",70,97,2012,"tr40524 2013"
"27577","tr40524","2012-09-29",60,86,2012,"tr40524 2013"
"27578","tr40524","2012-09-30",66,100,2012,"tr40524 2013"
"27579","tr40524","2012-10-06",44,60,2012,"tr40524 2013"
"27580","tr40524","2012-10-07",46,58,2012,"tr40524 2013"
"27581","tr40524","2012-10-13",40,53,2012,"tr40524 2013"
"27582","tr40524","2012-10-14",33,43,2012,"tr40524 2013"
"27583","tr40524","2012-10-20",36,46,2012,"tr40524 2013"
"27584","tr40524","2012-10-21",39,51,2012,"tr40524 2013"
"27585","tr40524","2012-11-03",48,61,2012,"tr40524 2013"
"27586","tr40524","2012-11-04",53,77,2012,"tr40524 2013"
"27587","tr40524","2012-11-10",62,79,2012,"tr40524 2013"
"27588","tr40524","2012-11-11",40,51,2012,"tr40524 2013"
"27589","tr40524","2012-11-17",52,63,2012,"tr40524 2013"
"27590","tr40524","2012-11-18",44,57,2012,"tr40524 2013"
"27591","tr40524","2012-11-24",55,67,2012,"tr40524 2013"
"27592","tr40524","2012-11-25",33,45,2012,"tr40524 2013"
"27593","tr40524","2012-12-01",44,56,2012,"tr40524 2013"
"27594","tr40524","2012-12-02",50,57,2012,"tr40524 2013"
"27595","tr40524","2012-12-08",52,62,2012,"tr40524 2013"
"27596","tr40524","2012-12-09",46,63,2012,"tr40524 2013"
"27597","tr40524","2012-12-16",28,33,2012,"tr40524 2013"
"27598","tr40524","2012-12-23",66,85,2012,"tr40524 2013"
"27599","tr40524","2012-12-29",36,41,2012,"tr40524 2013"
"27600","tr40524","2012-12-30",37,47,2012,"tr40524 2013"
"27601","tr40524","2013-01-05",50,58,2012,"tr40524 2013"
"27602","tr40524","2013-01-06",41,50,2012,"tr40524 2013"
"27603","tr40524","2013-01-12",40,46,2012,"tr40524 2013"
"27604","tr40524","2013-01-13",58,74,2012,"tr40524 2013"
"27605","tr40524","2013-01-19",62,70,2012,"tr40524 2013"
"27606","tr40524","2013-01-20",70,80,2012,"tr40524 2013"
"27607","tr40524","2013-01-26",35,41,2012,"tr40524 2013"
"27608","tr40524","2013-01-27",13,15,2012,"tr40524 2013"
"27609","tr40524","2013-02-02",18,22,2012,"tr40524 2013"
"27610","tr40524","2013-02-03",28,41,2012,"tr40524 2013"
"27611","tr40524","2013-02-09",47,62,2012,"tr40524 2013"
"27612","tr40524","2013-02-10",44,56,2012,"tr40524 2013"
"27613","tr40524","2013-02-16",68,79,2012,"tr40524 2013"
"27614","tr40524","2013-02-17",47,66,2012,"tr40524 2013"
"27615","tr40524","2013-02-23",71,90,2012,"tr40524 2013"
"27616","tr40524","2013-02-24",39,51,2012,"tr40524 2013"
"27617","tr40524","2013-03-02",56,66,2012,"tr40524 2013"
"27618","tr40524","2013-03-03",55,72,2012,"tr40524 2013"
"27619","tr40543","2012-09-22",54,66,2012,"tr40543 2013"
"27620","tr40543","2012-09-23",53,63,2012,"tr40543 2013"
"27621","tr40543","2012-09-29",18,20,2012,"tr40543 2013"
"27622","tr40590","2013-01-26",42,51,2012,"tr40590 2013"
"27623","tr40590","2013-01-27",65,80,2012,"tr40590 2013"
"27624","tr40590","2013-02-02",51,63,2012,"tr40590 2013"
"27625","tr40590","2013-02-03",55,64,2012,"tr40590 2013"
"27626","tr40590","2013-02-09",53,68,2012,"tr40590 2013"
"27627","tr40590","2013-02-10",61,67,2012,"tr40590 2013"
"27628","tr40590","2013-02-16",66,75,2012,"tr40590 2013"
"27629","tr40590","2013-02-17",57,63,2012,"tr40590 2013"
"27630","tr40590","2013-02-24",5,5,2012,"tr40590 2013"
"27631","tr40590","2013-03-02",33,36,2012,"tr40590 2013"
"27632","tr40590","2013-03-03",57,68,2012,"tr40590 2013"
"27633","tr40663","2012-10-20",35,40,2012,"tr40663 2013"
"27634","tr40663","2012-10-21",59,71,2012,"tr40663 2013"
"27635","tr40663","2012-11-03",25,28,2012,"tr40663 2013"
"27636","tr40663","2012-11-04",50,57,2012,"tr40663 2013"
"27637","tr40663","2012-11-17",36,42,2012,"tr40663 2013"
"27638","tr40663","2012-11-18",20,24,2012,"tr40663 2013"
"27639","tr40663","2012-11-25",9,10,2012,"tr40663 2013"
"27640","tr40663","2012-12-01",46,57,2012,"tr40663 2013"
"27641","tr40663","2012-12-02",47,57,2012,"tr40663 2013"
"27642","tr40663","2012-12-08",37,48,2012,"tr40663 2013"
"27643","tr40663","2012-12-09",52,61,2012,"tr40663 2013"
"27644","tr40663","2012-12-15",43,49,2012,"tr40663 2013"
"27645","tr40663","2012-12-16",38,45,2012,"tr40663 2013"
"27646","tr40663","2012-12-23",40,44,2012,"tr40663 2013"
"27647","tr40663","2012-12-29",43,55,2012,"tr40663 2013"
"27648","tr40663","2012-12-30",46,53,2012,"tr40663 2013"
"27649","tr40663","2013-01-05",40,45,2012,"tr40663 2013"
"27650","tr40663","2013-01-06",43,50,2012,"tr40663 2013"
"27651","tr40663","2013-01-13",36,39,2012,"tr40663 2013"
"27652","tr40663","2013-01-19",38,41,2012,"tr40663 2013"
"27653","tr40663","2013-01-20",67,80,2012,"tr40663 2013"
"27654","tr40663","2013-01-26",47,53,2012,"tr40663 2013"
"27655","tr40663","2013-01-27",44,50,2012,"tr40663 2013"
"27656","tr40663","2013-02-02",55,63,2012,"tr40663 2013"
"27657","tr40663","2013-02-03",52,59,2012,"tr40663 2013"
"27658","tr40663","2013-02-09",58,64,2012,"tr40663 2013"
"27659","tr40663","2013-02-10",69,86,2012,"tr40663 2013"
"27660","tr40663","2013-02-16",54,65,2012,"tr40663 2013"
"27661","tr40663","2013-02-17",46,57,2012,"tr40663 2013"
"27662","tr40663","2013-02-23",60,70,2012,"tr40663 2013"
"27663","tr40663","2013-02-24",68,81,2012,"tr40663 2013"
"27664","tr40663","2013-03-02",56,62,2012,"tr40663 2013"
"27665","tr40663","2013-03-03",54,62,2012,"tr40663 2013"
"27666","tr40665","2013-02-02",126,238,2012,"tr40665 2013"
"27667","tr40665","2013-02-03",109,179,2012,"tr40665 2013"
"27668","tr40665","2013-02-16",96,194,2012,"tr40665 2013"
"27669","tr40665","2013-02-17",139,289,2012,"tr40665 2013"
"27670","tr40665","2013-03-02",1,1,2012,"tr40665 2013"
"27671","tr40665","2013-03-03",118,268,2012,"tr40665 2013"
"27672","tr40734","2012-09-09",17,22,2012,"tr40734 2013"
"27673","tr40734","2012-09-15",20,25,2012,"tr40734 2013"
"27674","tr40734","2012-09-16",20,29,2012,"tr40734 2013"
"27675","tr40734","2012-09-22",28,36,2012,"tr40734 2013"
"27676","tr40734","2012-09-23",35,45,2012,"tr40734 2013"
"27677","tr40734","2012-09-29",32,41,2012,"tr40734 2013"
"27678","tr40734","2012-09-30",15,18,2012,"tr40734 2013"
"27679","tr40734","2012-10-07",24,32,2012,"tr40734 2013"
"27680","tr40734","2012-10-13",12,12,2012,"tr40734 2013"
"27681","tr40734","2012-10-14",25,34,2012,"tr40734 2013"
"27682","tr40734","2012-10-21",5,5,2012,"tr40734 2013"
"27683","tr40734","2012-11-10",28,31,2012,"tr40734 2013"
"27684","tr40734","2012-11-11",22,36,2012,"tr40734 2013"
"27685","tr40734","2012-11-17",12,16,2012,"tr40734 2013"
"27686","tr40734","2012-11-18",34,45,2012,"tr40734 2013"
"27687","tr40734","2012-11-25",32,37,2012,"tr40734 2013"
"27688","tr40734","2012-12-01",26,31,2012,"tr40734 2013"
"27689","tr40734","2012-12-02",32,41,2012,"tr40734 2013"
"27690","tr40734","2012-12-08",39,47,2012,"tr40734 2013"
"27691","tr40734","2012-12-09",42,46,2012,"tr40734 2013"
"27692","tr40734","2012-12-15",45,48,2012,"tr40734 2013"
"27693","tr40734","2012-12-16",38,42,2012,"tr40734 2013"
"27694","tr40734","2013-01-13",22,24,2012,"tr40734 2013"
"27695","tr40734","2013-01-20",58,65,2012,"tr40734 2013"
"27696","tr40734","2013-02-09",5,6,2012,"tr40734 2013"
"27697","tr40734","2013-02-16",24,30,2012,"tr40734 2013"
"27698","tr40734","2013-02-17",11,16,2012,"tr40734 2013"
"27699","tr40734","2013-03-03",10,11,2012,"tr40734 2013"
"27700","tr40740","2012-09-01",26,32,2012,"tr40740 2013"
"27701","tr40740","2012-09-08",27,32,2012,"tr40740 2013"
"27702","tr40740","2012-09-09",20,23,2012,"tr40740 2013"
"27703","tr40740","2012-09-15",15,17,2012,"tr40740 2013"
"27704","tr40740","2012-09-16",38,49,2012,"tr40740 2013"
"27705","tr40740","2012-09-22",21,27,2012,"tr40740 2013"
"27706","tr40740","2012-09-23",31,42,2012,"tr40740 2013"
"27707","tr40740","2012-09-29",16,22,2012,"tr40740 2013"
"27708","tr40740","2012-09-30",26,35,2012,"tr40740 2013"
"27709","tr40740","2012-10-06",31,40,2012,"tr40740 2013"
"27710","tr40740","2012-10-07",30,35,2012,"tr40740 2013"
"27711","tr40740","2012-10-13",44,55,2012,"tr40740 2013"
"27712","tr40740","2012-10-14",47,57,2012,"tr40740 2013"
"27713","tr40740","2012-10-20",33,38,2012,"tr40740 2013"
"27714","tr40740","2012-10-21",42,48,2012,"tr40740 2013"
"27715","tr40740","2012-11-04",36,40,2012,"tr40740 2013"
"27716","tr40740","2012-11-11",34,41,2012,"tr40740 2013"
"27717","tr40740","2012-11-17",41,49,2012,"tr40740 2013"
"27718","tr40740","2012-11-18",46,56,2012,"tr40740 2013"
"27719","tr40740","2012-11-24",43,51,2012,"tr40740 2013"
"27720","tr40740","2012-11-25",38,42,2012,"tr40740 2013"
"27721","tr40740","2012-12-01",38,44,2012,"tr40740 2013"
"27722","tr40740","2012-12-02",53,67,2012,"tr40740 2013"
"27723","tr40740","2012-12-08",45,56,2012,"tr40740 2013"
"27724","tr40740","2012-12-09",37,52,2012,"tr40740 2013"
"27725","tr40740","2012-12-15",19,21,2012,"tr40740 2013"
"27726","tr40740","2012-12-16",45,54,2012,"tr40740 2013"
"27727","tr40740","2012-12-22",30,43,2012,"tr40740 2013"
"27728","tr40740","2012-12-23",39,52,2012,"tr40740 2013"
"27729","tr40740","2012-12-29",33,39,2012,"tr40740 2013"
"27730","tr40740","2012-12-30",35,43,2012,"tr40740 2013"
"27731","tr40740","2013-01-05",40,57,2012,"tr40740 2013"
"27732","tr40740","2013-01-06",37,53,2012,"tr40740 2013"
"27733","tr40740","2013-01-20",2,3,2012,"tr40740 2013"
"27734","tr40740","2013-01-26",22,25,2012,"tr40740 2013"
"27735","tr40740","2013-01-27",33,44,2012,"tr40740 2013"
"27736","tr40740","2013-02-02",51,71,2012,"tr40740 2013"
"27737","tr40740","2013-02-03",43,59,2012,"tr40740 2013"
"27738","tr40740","2013-02-09",42,66,2012,"tr40740 2013"
"27739","tr40740","2013-02-10",36,48,2012,"tr40740 2013"
"27740","tr40740","2013-02-16",45,74,2012,"tr40740 2013"
"27741","tr40740","2013-02-17",39,58,2012,"tr40740 2013"
"27742","tr40740","2013-02-23",30,41,2012,"tr40740 2013"
"27743","tr40740","2013-02-24",21,29,2012,"tr40740 2013"
"27744","tr40750","2012-09-01",22,25,2012,"tr40750 2013"
"27745","tr40750","2012-09-02",52,64,2012,"tr40750 2013"
"27746","tr40750","2012-09-08",55,68,2012,"tr40750 2013"
"27747","tr40750","2012-09-09",47,58,2012,"tr40750 2013"
"27748","tr40750","2012-09-15",45,57,2012,"tr40750 2013"
"27749","tr40750","2012-09-16",41,52,2012,"tr40750 2013"
"27750","tr40750","2012-09-22",47,58,2012,"tr40750 2013"
"27751","tr40750","2012-09-23",52,60,2012,"tr40750 2013"
"27752","tr40750","2012-09-29",49,65,2012,"tr40750 2013"
"27753","tr40750","2012-09-30",45,51,2012,"tr40750 2013"
"27754","tr40750","2012-10-06",40,51,2012,"tr40750 2013"
"27755","tr40750","2012-10-07",34,43,2012,"tr40750 2013"
"27756","tr40750","2012-10-13",42,51,2012,"tr40750 2013"
"27757","tr40750","2012-10-14",52,67,2012,"tr40750 2013"
"27758","tr40750","2012-10-20",47,56,2012,"tr40750 2013"
"27759","tr40750","2012-10-21",36,41,2012,"tr40750 2013"
"27760","tr40750","2012-11-03",9,11,2012,"tr40750 2013"
"27761","tr40750","2012-11-04",60,73,2012,"tr40750 2013"
"27762","tr40750","2012-11-10",6,8,2012,"tr40750 2013"
"27763","tr40750","2012-11-11",57,69,2012,"tr40750 2013"
"27764","tr40750","2012-11-17",11,13,2012,"tr40750 2013"
"27765","tr40750","2012-11-18",9,10,2012,"tr40750 2013"
"27766","tr40750","2012-11-25",45,53,2012,"tr40750 2013"
"27767","tr40750","2012-12-01",68,85,2012,"tr40750 2013"
"27768","tr40750","2012-12-02",47,51,2012,"tr40750 2013"
"27769","tr40750","2012-12-08",30,39,2012,"tr40750 2013"
"27770","tr40750","2012-12-09",45,52,2012,"tr40750 2013"
"27771","tr40750","2012-12-15",42,54,2012,"tr40750 2013"
"27772","tr40750","2012-12-16",35,45,2012,"tr40750 2013"
"27773","tr40750","2012-12-23",32,35,2012,"tr40750 2013"
"27774","tr40750","2012-12-30",50,60,2012,"tr40750 2013"
"27775","tr40750","2013-01-06",46,54,2012,"tr40750 2013"
"27776","tr40750","2013-01-13",17,20,2012,"tr40750 2013"
"27777","tr40750","2013-01-19",56,62,2012,"tr40750 2013"
"27778","tr40750","2013-01-20",38,42,2012,"tr40750 2013"
"27779","tr40750","2013-01-26",40,51,2012,"tr40750 2013"
"27780","tr40750","2013-01-27",53,59,2012,"tr40750 2013"
"27781","tr40750","2013-02-02",49,64,2012,"tr40750 2013"
"27782","tr40750","2013-02-03",11,12,2012,"tr40750 2013"
"27783","tr40750","2013-02-09",19,24,2012,"tr40750 2013"
"27784","tr40750","2013-02-10",15,15,2012,"tr40750 2013"
"27785","tr40757","2012-10-14",12,14,2012,"tr40757 2013"
"27786","tr40757","2012-10-20",36,41,2012,"tr40757 2013"
"27787","tr40757","2012-10-21",47,53,2012,"tr40757 2013"
"27788","tr40757","2013-01-05",9,11,2012,"tr40757 2013"
"27789","tr40757","2013-01-06",5,6,2012,"tr40757 2013"
"27790","tr40764","2012-11-11",1,1,2012,"tr40764 2013"
"27791","tr40764","2012-11-18",5,6,2012,"tr40764 2013"
"27792","tr40764","2012-12-01",5,5,2012,"tr40764 2013"
"27793","tr40764","2012-12-02",4,4,2012,"tr40764 2013"
"27794","tr40764","2012-12-08",1,2,2012,"tr40764 2013"
"27795","tr40764","2012-12-15",1,1,2012,"tr40764 2013"
"27796","tr40764","2012-12-16",6,7,2012,"tr40764 2013"
"27797","tr40764","2013-02-02",10,10,2012,"tr40764 2013"
"27798","tr40764","2013-02-16",27,56,2012,"tr40764 2013"
"27799","tr40764","2013-02-17",28,29,2012,"tr40764 2013"
"27800","tr40764","2013-02-24",10,11,2012,"tr40764 2013"
"27801","tr40764","2013-03-02",14,14,2012,"tr40764 2013"
"27802","tr40764","2013-03-03",19,20,2012,"tr40764 2013"
"27803","tr40792","2012-09-01",20,22,2012,"tr40792 2013"
"27804","tr40792","2012-09-02",37,42,2012,"tr40792 2013"
"27805","tr40792","2012-09-08",25,26,2012,"tr40792 2013"
"27806","tr40792","2012-09-09",20,24,2012,"tr40792 2013"
"27807","tr40792","2012-09-15",22,25,2012,"tr40792 2013"
"27808","tr40792","2012-09-16",19,24,2012,"tr40792 2013"
"27809","tr40792","2012-09-22",18,26,2012,"tr40792 2013"
